,Brand,Model,Year,Status,Mileage,Age,AveragePrice
15112,Ferrari,California,2010,Used,14569.0,14,139900.0
15113,Ferrari,California,2010,Used,24151.0,14,84187.0
15114,Ferrari,California,2011,Used,13640.0,13,104900.0
15115,Ferrari,California,2011,Used,19671.0,13,104996.0
15116,Ferrari,California,2011,Used,19999.0,13,91900.0
15117,Ferrari,California,2012,Certified,12572.0,12,114999.0
15118,Ferrari,California,2012,Used,28268.0,12,94444.0
15119,Ferrari,California,2012,Used,34123.0,12,85000.0
15120,Ferrari,California,2013,Used,30725.0,11,97995.0
15121,Ferrari,California,2014,Used,21321.0,10,112900.0
15122,Ferrari,California,2014,Used,25966.0,10,109900.0
15123,Ferrari,California,2016,Certified,9810.0,8,149988.0
15124,Ferrari,California,2016,Used,10400.0,8,144999.0
15125,Ferrari,California,2016,Used,15999.0,8,144590.0
15126,Ferrari,California,2016,Used,27275.0,8,131995.0
15127,Ferrari,California,2017,Used,8754.0,7,173088.0
15128,Ferrari,California,2017,Used,11185.0,7,144990.0
15129,Ferrari,F1,1999,Used,43925.0,25,77990.0
15130,Ferrari,F1,2006,Used,36470.0,18,90000.0
15131,Ferrari,F1,2016,Certified,10103.0,8,289994.0
15132,Ferrari,F1,2016,Used,6162.0,8,268894.0
15133,Ferrari,F430,2005,Used,16942.0,19,131990.0
15134,Ferrari,F430,2007,Used,9547.0,17,139000.0
15135,Ferrari,F8 Tributo,2020,Certified,8014.0,4,344895.0
15136,Ferrari,F8 Tributo,2020,Used,12084.0,4,346777.0
15137,Ferrari,F8 Tributo,2021,Certified,6566.0,3,369990.0
15138,Ferrari,F8 Tributo,2021,Used,1100.0,3,359900.0
15139,Ferrari,F8 Tributo,2022,Used,1650.0,2,399900.0
15140,Ferrari,FF Base,2013,Certified,27919.0,11,135999.0
15141,Ferrari,FF Base,2013,Used,6875.0,11,149900.0
15142,Ferrari,FF Base,2015,Certified,15638.0,9,169900.0
15143,Ferrari,FF Base,2015,Used,39541.0,9,127900.0
15144,Ferrari,GT,2009,Used,23498.0,15,138995.0
15145,Ferrari,GT,2021,Certified,1890.0,3,625000.0
15146,Ferrari,GT,2021,Certified,2993.0,3,554900.0
15147,Ferrari,GT,2022,Certified,144.0,2,509999.0
15148,Ferrari,GTC4Lusso,2017,Used,36008.0,7,176400.0
15149,Ferrari,GTC4Lusso,2018,Certified,5951.0,6,265990.0
15150,Ferrari,Portofino,2019,Certified,6222.0,5,225000.0
15151,Ferrari,Portofino,2020,New,0.0,4,244900.0
15152,Ferrari,Portofino,2022,Certified,2107.0,2,328900.0
15153,Ferrari,Roma,2021,Used,2743.0,3,249900.0
15154,Ferrari,Roma,2021,Used,3778.0,3,249900.0
15155,Ferrari,Roma,2021,Used,4772.0,3,249588.0
15156,Ferrari,Roma,2021,Used,5425.0,3,246995.0
15157,Ferrari,Roma,2022,Certified,100.0,2,249900.0
15158,Ferrari,Roma,2022,Certified,2550.0,2,274900.0
15159,Ferrari,Roma,2022,Certified,4728.0,2,269877.0
15160,Ferrari,Roma,2022,Used,650.0,2,279900.0
15161,Ferrari,Roma,2022,Used,1222.0,2,289995.0
15162,Ferrari,Roma,2023,Used,151.0,1,289900.0
15163,Ferrari,Spider,2002,Used,65525.0,22,69999.0
15164,Ferrari,Spider,2004,Used,18856.0,20,109995.0
15165,Ferrari,Spider,2004,Used,30000.0,20,89877.0
15166,Ferrari,Spider,2005,Used,21290.0,19,122500.0
15167,Ferrari,Spider,2007,Used,37900.0,17,109999.0
15168,Ferrari,Spider,2008,Used,8478.0,16,151999.0
15169,Ferrari,Spider,2009,Used,7926.0,15,349995.0
15170,Ferrari,Spider,2012,Used,9271.0,12,239999.0
15171,Ferrari,Spider,2016,Used,9419.0,8,273338.0
15172,Ferrari,Spider,2018,Certified,4427.0,6,314999.0
15173,Ferrari,Spider,2020,Used,4508.0,4,699900.0
15174,Ferrari,Spider,2021,Used,2817.0,3,448950.0
15175,Ferrari,Spider,2021,Used,5139.0,3,455900.0
15176,Ferrari,Spider,2022,Certified,756.0,2,479900.0
15177,Ferrari,Spider,2022,Certified,1650.0,2,459900.0
15178,Ferrari,Spider,2022,Used,118.0,2,499900.0
15179,Ferrari,Spider,2022,Used,226.0,2,474900.0
15180,Ferrari,Spider,2022,Used,355.0,2,499000.0
15181,Ferrari,Spider,2022,Used,654.0,2,469900.0
15182,Ferrari,Spider,2022,Used,937.0,2,749900.0
15183,Ferrari,Spider,2022,Used,1635.0,2,529871.0
15184,Ferrari,Spider,2023,Certified,223.0,1,849990.0
15185,Ferrari,Strada,2021,Used,985.0,3,564502.0
15186,Ferrari,Strada,2022,Certified,1300.0,2,638990.0
15187,Ferrari,Strada,2022,Certified,3036.0,2,679988.0
15188,Ferrari,Strada,2022,Used,4281.0,2,599898.0
15189,Ford,Bronco,1969,Used,5409.0,55,54999.0
15190,Ford,Bronco,1970,Used,2412.0,54,324900.0
15191,Ford,Bronco,1989,Used,67000.0,35,31500.0
15192,Ford,Bronco,1994,Used,201821.0,30,15950.0
15193,Ford,Bronco,2021,Certified,7768.0,3,66993.0
15194,Ford,Bronco,2021,Certified,11511.0,3,41935.0
15195,Ford,Bronco,2021,Certified,12729.0,3,46980.0
15196,Ford,Bronco,2021,Certified,13994.0,3,54993.0
15197,Ford,Bronco,2021,Certified,14179.0,3,45916.0
15198,Ford,Bronco,2021,Certified,15414.0,3,57995.0
15199,Ford,Bronco,2021,Certified,16219.0,3,47422.0
15200,Ford,Bronco,2021,Certified,16555.0,3,47000.0
15201,Ford,Bronco,2021,Certified,17139.0,3,55930.0
15202,Ford,Bronco,2021,Certified,18018.0,3,27977.0
15203,Ford,Bronco,2021,Certified,18680.0,3,29400.0
15204,Ford,Bronco,2021,Certified,19723.0,3,59994.0
15205,Ford,Bronco,2021,Certified,21967.0,3,47285.0
15206,Ford,Bronco,2021,Certified,22708.0,3,27000.0
15207,Ford,Bronco,2021,Certified,23182.0,3,45900.0
15208,Ford,Bronco,2021,Certified,24875.0,3,48783.0
15209,Ford,Bronco,2021,Certified,25280.0,3,49800.0
15210,Ford,Bronco,2021,Certified,25623.0,3,46995.0
15211,Ford,Bronco,2021,Certified,26029.0,3,25151.0
15212,Ford,Bronco,2021,Certified,27435.0,3,40495.0
15213,Ford,Bronco,2021,Certified,28081.0,3,47100.0
15214,Ford,Bronco,2021,Certified,36051.0,3,46564.0
15215,Ford,Bronco,2021,Certified,36946.0,3,46898.0
15216,Ford,Bronco,2021,Certified,41575.0,3,57488.0
15217,Ford,Bronco,2021,Certified,49329.0,3,33995.0
15218,Ford,Bronco,2021,New,0.0,3,38250.0
15219,Ford,Bronco,2021,Used,1905.0,3,138000.0
15220,Ford,Bronco,2021,Used,3736.0,3,45817.0
15221,Ford,Bronco,2021,Used,3789.0,3,56499.0
15222,Ford,Bronco,2021,Used,4157.0,3,49000.0
15223,Ford,Bronco,2021,Used,4207.0,3,47889.0
15224,Ford,Bronco,2021,Used,7355.0,3,58759.0
15225,Ford,Bronco,2021,Used,8252.0,3,52995.0
15226,Ford,Bronco,2021,Used,10398.0,3,49996.0
15227,Ford,Bronco,2021,Used,10458.0,3,33990.0
15228,Ford,Bronco,2021,Used,10554.0,3,57995.0
15229,Ford,Bronco,2021,Used,10562.0,3,43955.0
15230,Ford,Bronco,2021,Used,10678.0,3,44500.0
15231,Ford,Bronco,2021,Used,11438.0,3,58019.0
15232,Ford,Bronco,2021,Used,11956.0,3,56500.0
15233,Ford,Bronco,2021,Used,12785.0,3,53977.0
15234,Ford,Bronco,2021,Used,12887.0,3,51995.0
15235,Ford,Bronco,2021,Used,13162.0,3,49990.0
15236,Ford,Bronco,2021,Used,13260.0,3,48928.0
15237,Ford,Bronco,2021,Used,13339.0,3,51488.0
15238,Ford,Bronco,2021,Used,14117.0,3,41995.0
15239,Ford,Bronco,2021,Used,14303.0,3,44900.0
15240,Ford,Bronco,2021,Used,14533.0,3,52994.0
15241,Ford,Bronco,2021,Used,14583.0,3,36775.0
15242,Ford,Bronco,2021,Used,14611.0,3,26900.0
15243,Ford,Bronco,2021,Used,14918.0,3,41956.0
15244,Ford,Bronco,2021,Used,15123.0,3,42700.0
15245,Ford,Bronco,2021,Used,15927.0,3,43998.0
15246,Ford,Bronco,2021,Used,16311.0,3,55975.0
15247,Ford,Bronco,2021,Used,16608.0,3,51846.0
15248,Ford,Bronco,2021,Used,16751.0,3,42905.0
15249,Ford,Bronco,2021,Used,17604.0,3,55900.0
15250,Ford,Bronco,2021,Used,17735.0,3,42437.0
15251,Ford,Bronco,2021,Used,18280.0,3,46495.0
15252,Ford,Bronco,2021,Used,18528.0,3,60900.0
15253,Ford,Bronco,2021,Used,18710.0,3,55290.0
15254,Ford,Bronco,2021,Used,18970.0,3,44499.0
15255,Ford,Bronco,2021,Used,19161.0,3,61566.0
15256,Ford,Bronco,2021,Used,19429.0,3,52054.0
15257,Ford,Bronco,2021,Used,19443.0,3,49993.0
15258,Ford,Bronco,2021,Used,19472.0,3,43172.0
15259,Ford,Bronco,2021,Used,19514.0,3,47000.0
15260,Ford,Bronco,2021,Used,19819.0,3,40786.0
15261,Ford,Bronco,2021,Used,20192.0,3,49988.0
15262,Ford,Bronco,2021,Used,20385.0,3,56862.0
15263,Ford,Bronco,2021,Used,21263.0,3,59299.0
15264,Ford,Bronco,2021,Used,21435.0,3,49845.0
15265,Ford,Bronco,2021,Used,21622.0,3,29495.0
15266,Ford,Bronco,2021,Used,21720.0,3,25477.0
15267,Ford,Bronco,2021,Used,21948.0,3,49499.0
15268,Ford,Bronco,2021,Used,22109.0,3,47500.0
15269,Ford,Bronco,2021,Used,22732.0,3,54997.0
15270,Ford,Bronco,2021,Used,23344.0,3,23985.0
15271,Ford,Bronco,2021,Used,24018.0,3,40500.0
15272,Ford,Bronco,2021,Used,24367.0,3,40729.0
15273,Ford,Bronco,2021,Used,24757.0,3,45999.0
15274,Ford,Bronco,2021,Used,24894.0,3,43260.0
15275,Ford,Bronco,2021,Used,24926.0,3,44979.0
15276,Ford,Bronco,2021,Used,25344.0,3,28995.0
15277,Ford,Bronco,2021,Used,25792.0,3,54000.0
15278,Ford,Bronco,2021,Used,25970.0,3,44256.0
15279,Ford,Bronco,2021,Used,26013.0,3,42000.0
15280,Ford,Bronco,2021,Used,26134.0,3,47592.0
15281,Ford,Bronco,2021,Used,26978.0,3,27180.0
15282,Ford,Bronco,2021,Used,27215.0,3,50988.0
15283,Ford,Bronco,2021,Used,27483.0,3,43932.0
15284,Ford,Bronco,2021,Used,28083.0,3,27294.0
15285,Ford,Bronco,2021,Used,28097.0,3,52000.0
15286,Ford,Bronco,2021,Used,28219.0,3,55303.0
15287,Ford,Bronco,2021,Used,29695.0,3,40673.0
15288,Ford,Bronco,2021,Used,29742.0,3,49000.0
15289,Ford,Bronco,2021,Used,30092.0,3,59500.0
15290,Ford,Bronco,2021,Used,30295.0,3,52000.0
15291,Ford,Bronco,2021,Used,30540.0,3,28500.0
15292,Ford,Bronco,2021,Used,31450.0,3,53000.0
15293,Ford,Bronco,2021,Used,33257.0,3,22989.0
15294,Ford,Bronco,2021,Used,34903.0,3,53945.0
15295,Ford,Bronco,2021,Used,35098.0,3,41487.0
15296,Ford,Bronco,2021,Used,36601.0,3,24987.0
15297,Ford,Bronco,2021,Used,38086.0,3,38400.0
15298,Ford,Bronco,2021,Used,38768.0,3,24439.0
15299,Ford,Bronco,2021,Used,38787.0,3,25349.0
15300,Ford,Bronco,2021,Used,40574.0,3,27999.0
15301,Ford,Bronco,2021,Used,45791.0,3,24796.0
15302,Ford,Bronco,2021,Used,51891.0,3,43300.0
15303,Ford,Bronco,2021,Used,53483.0,3,37900.0
15304,Ford,Bronco,2021,Used,54399.0,3,23788.0
15305,Ford,Bronco,2021,Used,55698.0,3,51799.0
15306,Ford,Bronco,2022,Certified,1357.0,2,49500.0
15307,Ford,Bronco,2022,Certified,1563.0,2,54995.0
15308,Ford,Bronco,2022,Certified,2084.0,2,58012.0
15309,Ford,Bronco,2022,Certified,3028.0,2,94990.0
15310,Ford,Bronco,2022,Certified,3401.0,2,47623.0
15311,Ford,Bronco,2022,Certified,3554.0,2,28000.0
15312,Ford,Bronco,2022,Certified,3998.0,2,53397.0
15313,Ford,Bronco,2022,Certified,4538.0,2,30995.0
15314,Ford,Bronco,2022,Certified,4669.0,2,60995.0
15315,Ford,Bronco,2022,Certified,4925.0,2,101111.0
15316,Ford,Bronco,2022,Certified,5535.0,2,49999.0
15317,Ford,Bronco,2022,Certified,7196.0,2,45043.0
15318,Ford,Bronco,2022,Certified,7225.0,2,48500.0
15319,Ford,Bronco,2022,Certified,8789.0,2,44000.0
15320,Ford,Bronco,2022,Certified,10042.0,2,42999.0
15321,Ford,Bronco,2022,Certified,10165.0,2,90677.0
15322,Ford,Bronco,2022,Certified,10291.0,2,29000.0
15323,Ford,Bronco,2022,Certified,10473.0,2,59000.0
15324,Ford,Bronco,2022,Certified,10640.0,2,40553.0
15325,Ford,Bronco,2022,Certified,10877.0,2,54781.0
15326,Ford,Bronco,2022,Certified,11070.0,2,52980.0
15327,Ford,Bronco,2022,Certified,11134.0,2,40888.0
15328,Ford,Bronco,2022,Certified,12581.0,2,56000.0
15329,Ford,Bronco,2022,Certified,12620.0,2,28288.0
15330,Ford,Bronco,2022,Certified,12626.0,2,56000.0
15331,Ford,Bronco,2022,Certified,13385.0,2,60588.0
15332,Ford,Bronco,2022,Certified,13512.0,2,30995.0
15333,Ford,Bronco,2022,Certified,14690.0,2,49000.0
15334,Ford,Bronco,2022,Certified,14908.0,2,46180.0
15335,Ford,Bronco,2022,Certified,14917.0,2,47999.0
15336,Ford,Bronco,2022,Certified,15233.0,2,45295.0
15337,Ford,Bronco,2022,Certified,15235.0,2,54906.0
15338,Ford,Bronco,2022,Certified,15333.0,2,53997.0
15339,Ford,Bronco,2022,Certified,15379.0,2,54999.0
15340,Ford,Bronco,2022,Certified,18114.0,2,53983.0
15341,Ford,Bronco,2022,Certified,19088.0,2,57000.0
15342,Ford,Bronco,2022,Certified,19396.0,2,45491.0
15343,Ford,Bronco,2022,Certified,21341.0,2,56635.0
15344,Ford,Bronco,2022,Certified,22295.0,2,54735.0
15345,Ford,Bronco,2022,Certified,23548.0,2,28000.0
15346,Ford,Bronco,2022,Certified,23579.0,2,41827.0
15347,Ford,Bronco,2022,Certified,24123.0,2,59971.0
15348,Ford,Bronco,2022,Certified,29025.0,2,55000.0
15349,Ford,Bronco,2022,Certified,37585.0,2,49500.0
15350,Ford,Bronco,2022,New,0.0,2,55078.454545454544
15351,Ford,Bronco,2022,Used,205.0,2,52994.0
15352,Ford,Bronco,2022,Used,239.0,2,91242.0
15353,Ford,Bronco,2022,Used,289.0,2,60900.0
15354,Ford,Bronco,2022,Used,374.0,2,49988.0
15355,Ford,Bronco,2022,Used,492.0,2,59997.0
15356,Ford,Bronco,2022,Used,1261.0,2,52995.0
15357,Ford,Bronco,2022,Used,1351.0,2,79900.0
15358,Ford,Bronco,2022,Used,1492.0,2,44999.0
15359,Ford,Bronco,2022,Used,1520.0,2,63184.0
15360,Ford,Bronco,2022,Used,1885.0,2,44500.0
15361,Ford,Bronco,2022,Used,1893.0,2,98998.0
15362,Ford,Bronco,2022,Used,1937.0,2,94991.0
15363,Ford,Bronco,2022,Used,2053.0,2,85990.0
15364,Ford,Bronco,2022,Used,2386.0,2,54000.0
15365,Ford,Bronco,2022,Used,2516.0,2,56450.0
15366,Ford,Bronco,2022,Used,2543.0,2,66900.0
15367,Ford,Bronco,2022,Used,3140.0,2,47995.0
15368,Ford,Bronco,2022,Used,3243.0,2,56988.0
15369,Ford,Bronco,2022,Used,3602.0,2,30925.0
15370,Ford,Bronco,2022,Used,3714.0,2,55595.0
15371,Ford,Bronco,2022,Used,3725.0,2,62795.0
15372,Ford,Bronco,2022,Used,3831.0,2,50000.0
15373,Ford,Bronco,2022,Used,3836.0,2,50993.0
15374,Ford,Bronco,2022,Used,3881.0,2,62298.0
15375,Ford,Bronco,2022,Used,3889.0,2,46150.0
15376,Ford,Bronco,2022,Used,3898.0,2,89988.0
15377,Ford,Bronco,2022,Used,4447.0,2,44484.0
15378,Ford,Bronco,2022,Used,4738.0,2,48000.0
15379,Ford,Bronco,2022,Used,4971.0,2,63880.0
15380,Ford,Bronco,2022,Used,5142.0,2,64850.0
15381,Ford,Bronco,2022,Used,5372.0,2,92000.0
15382,Ford,Bronco,2022,Used,5669.0,2,48998.0
15383,Ford,Bronco,2022,Used,5706.0,2,54987.0
15384,Ford,Bronco,2022,Used,5866.0,2,58995.0
15385,Ford,Bronco,2022,Used,6006.0,2,51750.0
15386,Ford,Bronco,2022,Used,6087.0,2,58690.0
15387,Ford,Bronco,2022,Used,6096.0,2,46775.0
15388,Ford,Bronco,2022,Used,6190.0,2,54129.0
15389,Ford,Bronco,2022,Used,6359.0,2,63123.0
15390,Ford,Bronco,2022,Used,6361.0,2,48987.0
15391,Ford,Bronco,2022,Used,6401.0,2,45900.0
15392,Ford,Bronco,2022,Used,6543.0,2,44995.0
15393,Ford,Bronco,2022,Used,6562.0,2,50995.0
15394,Ford,Bronco,2022,Used,6624.0,2,59655.0
15395,Ford,Bronco,2022,Used,6822.0,2,76893.0
15396,Ford,Bronco,2022,Used,6966.0,2,54000.0
15397,Ford,Bronco,2022,Used,7035.0,2,48244.0
15398,Ford,Bronco,2022,Used,7183.0,2,46500.0
15399,Ford,Bronco,2022,Used,7209.0,2,44988.0
15400,Ford,Bronco,2022,Used,7294.0,2,60000.0
15401,Ford,Bronco,2022,Used,7330.0,2,52495.0
15402,Ford,Bronco,2022,Used,7464.0,2,56990.0
15403,Ford,Bronco,2022,Used,7525.0,2,29197.0
15404,Ford,Bronco,2022,Used,7578.0,2,56977.0
15405,Ford,Bronco,2022,Used,7645.0,2,45985.0
15406,Ford,Bronco,2022,Used,7754.0,2,42100.0
15407,Ford,Bronco,2022,Used,7780.0,2,54588.0
15408,Ford,Bronco,2022,Used,7782.0,2,41708.0
15409,Ford,Bronco,2022,Used,7790.0,2,117990.0
15410,Ford,Bronco,2022,Used,7858.0,2,45797.0
15411,Ford,Bronco,2022,Used,7909.0,2,32134.0
15412,Ford,Bronco,2022,Used,7911.0,2,94794.0
15413,Ford,Bronco,2022,Used,7945.0,2,51900.0
15414,Ford,Bronco,2022,Used,8250.0,2,53988.0
15415,Ford,Bronco,2022,Used,8305.0,2,50000.0
15416,Ford,Bronco,2022,Used,8398.0,2,51499.0
15417,Ford,Bronco,2022,Used,8427.0,2,48785.0
15418,Ford,Bronco,2022,Used,8455.0,2,43900.0
15419,Ford,Bronco,2022,Used,8674.0,2,61881.0
15420,Ford,Bronco,2022,Used,8870.0,2,53687.0
15421,Ford,Bronco,2022,Used,8877.0,2,50000.0
15422,Ford,Bronco,2022,Used,9014.0,2,88988.0
15423,Ford,Bronco,2022,Used,9041.0,2,57955.0
15424,Ford,Bronco,2022,Used,9109.0,2,45426.0
15425,Ford,Bronco,2022,Used,9213.0,2,44995.0
15426,Ford,Bronco,2022,Used,9256.0,2,46997.0
15427,Ford,Bronco,2022,Used,9280.0,2,56988.0
15428,Ford,Bronco,2022,Used,9349.0,2,58175.0
15429,Ford,Bronco,2022,Used,9383.0,2,60995.0
15430,Ford,Bronco,2022,Used,9470.0,2,57590.0
15431,Ford,Bronco,2022,Used,9498.0,2,58988.0
15432,Ford,Bronco,2022,Used,9514.0,2,45989.0
15433,Ford,Bronco,2022,Used,9775.0,2,43491.0
15434,Ford,Bronco,2022,Used,9873.0,2,44098.0
15435,Ford,Bronco,2022,Used,9977.0,2,55868.0
15436,Ford,Bronco,2022,Used,10011.0,2,53525.0
15437,Ford,Bronco,2022,Used,10093.0,2,58700.0
15438,Ford,Bronco,2022,Used,10211.0,2,42588.0
15439,Ford,Bronco,2022,Used,10306.0,2,58447.0
15440,Ford,Bronco,2022,Used,10351.0,2,51700.0
15441,Ford,Bronco,2022,Used,10362.0,2,41987.0
15442,Ford,Bronco,2022,Used,10545.0,2,47895.0
15443,Ford,Bronco,2022,Used,10805.0,2,34500.0
15444,Ford,Bronco,2022,Used,10806.0,2,48989.0
15445,Ford,Bronco,2022,Used,10885.0,2,60968.0
15446,Ford,Bronco,2022,Used,10961.0,2,28779.0
15447,Ford,Bronco,2022,Used,11075.0,2,47494.0
15448,Ford,Bronco,2022,Used,11158.0,2,60000.0
15449,Ford,Bronco,2022,Used,11234.0,2,54971.0
15450,Ford,Bronco,2022,Used,11289.0,2,89995.0
15451,Ford,Bronco,2022,Used,11417.0,2,59308.0
15452,Ford,Bronco,2022,Used,11425.0,2,28800.0
15453,Ford,Bronco,2022,Used,11723.0,2,44900.0
15454,Ford,Bronco,2022,Used,11912.0,2,56589.0
15455,Ford,Bronco,2022,Used,12164.0,2,59995.0
15456,Ford,Bronco,2022,Used,12463.0,2,58495.0
15457,Ford,Bronco,2022,Used,12479.0,2,49654.0
15458,Ford,Bronco,2022,Used,12586.0,2,54788.0
15459,Ford,Bronco,2022,Used,12607.0,2,40480.0
15460,Ford,Bronco,2022,Used,12676.0,2,53987.0
15461,Ford,Bronco,2022,Used,12700.0,2,56949.0
15462,Ford,Bronco,2022,Used,12701.0,2,29797.0
15463,Ford,Bronco,2022,Used,12767.0,2,46782.0
15464,Ford,Bronco,2022,Used,12977.0,2,49454.0
15465,Ford,Bronco,2022,Used,13037.0,2,26997.0
15466,Ford,Bronco,2022,Used,13156.0,2,52967.0
15467,Ford,Bronco,2022,Used,13189.0,2,58588.0
15468,Ford,Bronco,2022,Used,13382.0,2,47500.0
15469,Ford,Bronco,2022,Used,13396.0,2,41500.0
15470,Ford,Bronco,2022,Used,13702.0,2,56990.0
15471,Ford,Bronco,2022,Used,13771.0,2,56996.0
15472,Ford,Bronco,2022,Used,13773.0,2,59412.0
15473,Ford,Bronco,2022,Used,14067.0,2,58500.0
15474,Ford,Bronco,2022,Used,14078.0,2,36055.0
15475,Ford,Bronco,2022,Used,14680.0,2,47985.0
15476,Ford,Bronco,2022,Used,14761.0,2,27483.0
15477,Ford,Bronco,2022,Used,14898.0,2,41998.0
15478,Ford,Bronco,2022,Used,15083.0,2,44397.0
15479,Ford,Bronco,2022,Used,15100.0,2,29800.0
15480,Ford,Bronco,2022,Used,15123.0,2,57900.0
15481,Ford,Bronco,2022,Used,15189.0,2,60000.0
15482,Ford,Bronco,2022,Used,15272.0,2,47760.0
15483,Ford,Bronco,2022,Used,15685.0,2,44488.0
15484,Ford,Bronco,2022,Used,15970.0,2,47777.0
15485,Ford,Bronco,2022,Used,16164.0,2,45650.0
15486,Ford,Bronco,2022,Used,17428.0,2,42982.0
15487,Ford,Bronco,2022,Used,17506.0,2,57987.0
15488,Ford,Bronco,2022,Used,17685.0,2,48995.0
15489,Ford,Bronco,2022,Used,18117.0,2,83559.0
15490,Ford,Bronco,2022,Used,18229.0,2,54999.0
15491,Ford,Bronco,2022,Used,18755.0,2,29000.0
15492,Ford,Bronco,2022,Used,18959.0,2,52376.0
15493,Ford,Bronco,2022,Used,19102.0,2,44900.0
15494,Ford,Bronco,2022,Used,19206.0,2,40999.0
15495,Ford,Bronco,2022,Used,19354.0,2,42691.0
15496,Ford,Bronco,2022,Used,19675.0,2,49689.0
15497,Ford,Bronco,2022,Used,20088.0,2,57750.0
15498,Ford,Bronco,2022,Used,20172.0,2,55847.0
15499,Ford,Bronco,2022,Used,20262.0,2,32688.0
15500,Ford,Bronco,2022,Used,20575.0,2,58800.0
15501,Ford,Bronco,2022,Used,21104.0,2,50500.0
15502,Ford,Bronco,2022,Used,21151.0,2,48977.0
15503,Ford,Bronco,2022,Used,21200.0,2,49500.0
15504,Ford,Bronco,2022,Used,22047.0,2,55336.0
15505,Ford,Bronco,2022,Used,22509.0,2,41923.0
15506,Ford,Bronco,2022,Used,23675.0,2,42500.0
15507,Ford,Bronco,2022,Used,24169.0,2,39500.0
15508,Ford,Bronco,2022,Used,24424.0,2,55599.0
15509,Ford,Bronco,2022,Used,25076.0,2,41495.0
15510,Ford,Bronco,2022,Used,25801.0,2,46689.0
15511,Ford,Bronco,2022,Used,25823.0,2,46995.0
15512,Ford,Bronco,2022,Used,25844.0,2,40985.0
15513,Ford,Bronco,2022,Used,25864.0,2,39240.0
15514,Ford,Bronco,2022,Used,26105.0,2,51500.0
15515,Ford,Bronco,2022,Used,27119.0,2,45000.0
15516,Ford,Bronco,2022,Used,27664.0,2,56995.0
15517,Ford,Bronco,2022,Used,27749.0,2,51860.0
15518,Ford,Bronco,2022,Used,27774.0,2,46338.0
15519,Ford,Bronco,2022,Used,28499.0,2,44988.0
15520,Ford,Bronco,2022,Used,29000.0,2,39995.0
15521,Ford,Bronco,2022,Used,29638.0,2,40448.0
15522,Ford,Bronco,2022,Used,29679.0,2,38021.0
15523,Ford,Bronco,2022,Used,30032.0,2,51000.0
15524,Ford,Bronco,2022,Used,33031.0,2,53750.0
15525,Ford,Bronco,2022,Used,34541.0,2,50000.0
15526,Ford,Bronco,2022,Used,34896.0,2,43250.0
15527,Ford,Bronco,2022,Used,44284.0,2,53695.0
15528,Ford,Bronco,2022,Used,53803.0,2,43977.0
15529,Ford,Bronco,2022,Used,84575.0,2,18650.0
15530,Ford,Bronco,2023,Certified,125.0,1,56998.0
15531,Ford,Bronco,2023,Certified,150.0,1,60040.0
15532,Ford,Bronco,2023,Certified,1502.0,1,51995.0
15533,Ford,Bronco,2023,Certified,1514.0,1,41788.0
15534,Ford,Bronco,2023,Certified,1717.0,1,61000.0
15535,Ford,Bronco,2023,Certified,2245.0,1,55998.0
15536,Ford,Bronco,2023,Certified,2396.0,1,55471.0
15537,Ford,Bronco,2023,Certified,2801.0,1,56499.0
15538,Ford,Bronco,2023,Certified,4106.0,1,60848.0
15539,Ford,Bronco,2023,Certified,4138.0,1,62498.0
15540,Ford,Bronco,2023,Certified,4319.0,1,65495.0
15541,Ford,Bronco,2023,Certified,4501.0,1,57349.0
15542,Ford,Bronco,2023,Certified,5189.0,1,51000.0
15543,Ford,Bronco,2023,Certified,5347.0,1,55120.0
15544,Ford,Bronco,2023,Certified,5558.0,1,55000.0
15545,Ford,Bronco,2023,Certified,6427.0,1,43800.0
15546,Ford,Bronco,2023,Certified,6683.0,1,61600.0
15547,Ford,Bronco,2023,Certified,6948.0,1,62500.0
15548,Ford,Bronco,2023,Certified,7117.0,1,52980.0
15549,Ford,Bronco,2023,Certified,10567.0,1,43499.0
15550,Ford,Bronco,2023,Certified,11275.0,1,63593.0
15551,Ford,Bronco,2023,Certified,11850.0,1,47500.0
15552,Ford,Bronco,2023,Certified,12635.0,1,54803.0
15553,Ford,Bronco,2023,New,0.0,1,64194.91478696742
15554,Ford,Bronco,2023,Used,106.0,1,49998.0
15555,Ford,Bronco,2023,Used,135.0,1,55000.0
15556,Ford,Bronco,2023,Used,155.0,1,42500.0
15557,Ford,Bronco,2023,Used,215.0,1,50991.0
15558,Ford,Bronco,2023,Used,256.0,1,49950.0
15559,Ford,Bronco,2023,Used,259.0,1,64100.0
15560,Ford,Bronco,2023,Used,286.0,1,68998.0
15561,Ford,Bronco,2023,Used,340.0,1,53881.0
15562,Ford,Bronco,2023,Used,482.0,1,43921.0
15563,Ford,Bronco,2023,Used,501.0,1,55000.0
15564,Ford,Bronco,2023,Used,564.0,1,56500.0
15565,Ford,Bronco,2023,Used,654.0,1,57995.0
15566,Ford,Bronco,2023,Used,687.0,1,98495.0
15567,Ford,Bronco,2023,Used,711.0,1,49787.0
15568,Ford,Bronco,2023,Used,747.0,1,62987.0
15569,Ford,Bronco,2023,Used,885.0,1,64699.0
15570,Ford,Bronco,2023,Used,912.0,1,63500.0
15571,Ford,Bronco,2023,Used,1021.0,1,99881.0
